销售日期,店风格,店名,店性质,品类描述,品牌描述,所属大区,所属小区,销售额,毛利,毛利率(%)
2017-9-1,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,1687,476,28.22
2017-9-1,生活馆,沈津桥店.,自有店,男士配饰,ZIPPO(之宝),北方区,东北,4440,142,3.2
2017-9-1,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2595,674,25.97
2017-9-1,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2728,866,31.74
2017-9-1,生活馆,北利莹百_,自有店,男士配饰,ZIPPO(之宝),北方区,华北,7539,226,3
2017-9-1,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1110,288,25.95
2017-9-1,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1106,304,27.49
2017-9-1,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1739,478,27.49
2017-9-1,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,1393,390,28
2017-9-1,时尚馆,武徐东店,管理店,男士配饰,ZIPPO(之宝),中西区,华中,3199,864,27.01
2017-9-1,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,8939,243,2.72
2017-9-1,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,1312,364,27.74
2017-9-1,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,3529,723,20.49
2017-9-1,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,4680,118,2.52
2017-9-1,时尚馆,重庆店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1922,528,27.47
2017-9-1,时尚馆,成都店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1855,482,25.98
2017-9-1,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,4714,127,2.69
2017-9-1,生活馆,沈津桥店.,自有店,儿童服装,PAW IN PAW,北方区,东北,1301,143,10.99
2017-9-1,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,4509,721,15.99
2017-9-1,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,3117,779,24.99
2017-9-1,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,3138,761,24.25
2017-9-1,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,3706,556,15
2017-9-1,时尚馆,兰州百货,自有店,儿童服装,PAW IN PAW,北方区,西北,1709,153,8.95
2017-9-1,生活馆,上浦建店,自有店,儿童服装,PAW IN PAW,东南区,上海,2865,458,15.99
2017-9-1,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,1449,261,18.01
2017-9-1,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,9061,163,1.8
2017-9-1,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,8979,107,1.19
2017-9-1,时尚馆,成都店,自有店,儿童服装,PAW IN PAW,中西区,西南,6099,311,5.1
2017-9-1,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,1970,472,23.96
2017-9-1,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,6745,204,3.02
2017-9-1,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,7358,108,1.47
2017-9-1,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,8845,223,2.52
2017-9-1,生活馆,北利莹百_,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,8510,206,2.42
2017-9-1,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,9256,124,1.34
2017-9-1,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8272,107,1.29
2017-9-1,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,5122,589,11.5
2017-9-1,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2295,436,19
2017-9-1,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2185,240,10.98
2017-9-1,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1475,177,12
2017-9-1,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1333,173,12.98
2017-9-1,生活馆,上成山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,4110,739,17.98
2017-9-1,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,1914,617,32.24
2017-9-1,生活馆,沈津桥店.,自有店,床上用品,SINOMAX(丝露梦),北方区,东北,1168,326,27.91
2017-9-1,生活馆,北利莹百_,自有店,床上用品,SINOMAX(丝露梦),北方区,华北,4452,106,2.38
2017-9-1,时尚馆,上虹口店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,3199,103,3.22
2017-9-1,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,3937,110,2.79
2017-9-1,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,4403,118,2.68
2017-8-31,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,3943,749,19
2017-8-31,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,5823,110,1.89
2017-8-31,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,9848,590,5.99
2017-8-31,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,8553,444,5.19
2017-8-31,生活馆,北京一期（百货）,自有店,女士上班服装,X.ZHINING,北方区,华北,3201,100,3.12
2017-8-31,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,1009,151,14.97
2017-8-31,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,2805,420,14.97
2017-8-31,生活馆,上宝山店,自有店,女士成熟服装,O.C.T.MAMI(十月妈咪),东南区,上海,3579,100,2.79
2017-8-31,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,3979,103,2.59
2017-8-31,生活馆,上浦建店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),东南区,上海,4279,115,2.69
2017-8-31,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,1139,330,28.97
2017-8-31,时尚馆,武徐东店,管理店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,9719,264,2.72
2017-8-31,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1750,429,24.51
2017-8-31,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,3639,782,21.49
2017-8-31,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,1866,466,24.97
2017-8-31,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,3467,788,22.73
2017-8-31,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,1343,372,27.7
2017-8-31,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,1622,442,27.25
2017-8-31,生活馆,北利莹百_,自有店,女士皮鞋,HANG TEN,北方区,华北,4989,125,2.51
2017-8-31,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,1288,283,21.97
2017-8-31,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,8909,249,2.79
2017-8-31,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,1247,386,30.95
2017-8-31,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,1416,368,25.99
2017-8-31,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,5281,149,2.82
2017-8-31,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,4339,112,2.58
2017-8-31,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,8361,265,3.17
2017-8-31,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,4729,122,2.58
2017-8-31,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1136,295,25.97
2017-8-31,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,3859,102,2.64
2017-8-31,时尚馆,武淮美店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,7389,206,2.79
2017-8-31,时尚馆,武徐东店,管理店,男士配饰,ZIPPO(之宝),中西区,华中,1671,451,26.99
2017-8-31,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,4849,132,2.72
2017-8-31,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,1823,497,27.26
2017-8-31,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,4749,119,2.51
2017-8-31,时尚馆,重庆店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1456,400,27.47
2017-8-31,时尚馆,成都店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,6659,173,2.6
2017-8-31,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1197,275,22.97
2017-8-31,时尚馆,鞍山店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,2617,713,27.24
2017-8-31,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,3798,102,2.69
2017-8-31,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,1799,287,15.95
2017-8-31,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,4157,457,10.99
2017-8-31,生活馆,沈津桥店.,自有店,儿童服装,PAW IN PAW,北方区,东北,1914,210,10.97
2017-8-31,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,6569,105,1.6
2017-8-31,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,8747,218,2.49
2017-8-31,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,2649,397,14.99
2017-8-31,时尚馆,兰州百货,自有店,儿童服装,PAW IN PAW,北方区,西北,9849,886,9
2017-8-31,生活馆,上浦建店,自有店,儿童服装,PAW IN PAW,东南区,上海,1552,248,15.98
2017-8-31,生活馆,武橘口店,自有店,儿童服装,PAW IN PAW,中西区,华中,4799,960,20
2017-8-31,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,4579,824,18
2017-8-31,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,6469,116,1.79
2017-8-31,生活馆,武汉阳店,自有店,儿童服装,PAW IN PAW,中西区,华中,1893,340,17.96
2017-8-31,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,9139,164,1.79
2017-8-31,时尚馆,重庆店,自有店,儿童服装,PAW IN PAW,中西区,西南,2003,360,17.97
2017-8-31,时尚馆,成都店,自有店,儿童服装,PAW IN PAW,中西区,西南,1393,278,19.96
2017-8-31,时尚馆,成都店,自有店,儿童服装,PAW IN PAW,中西区,西南,3487,177,5.08
2017-8-31,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,1931,270,13.98
2017-8-31,生活馆,绵阳店,自有店,儿童服装,O.C.T.MAMI(十月妈咪),中西区,西南,2219,444,20.01
2017-8-31,生活馆,绵阳店,自有店,儿童服装,PAW IN PAW,中西区,西南,5769,807,13.99
2017-8-31,生活馆,武汉百货,自有店,儿童饰物,PAW IN PAW,中西区,华中,3979,955,24
2017-8-31,生活馆,北京一期（百货）,自有店,婴儿用品,O.C.T.MAMI(十月妈咪),北方区,华北,7628,230,3.02
2017-8-31,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,1313,266,20.26
2017-8-31,生活馆,沈中华店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,东北,3479,426,12.24
2017-8-31,生活馆,天新百店,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,3328,491,14.75
2017-8-31,生活馆,北京一期（百货）,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,6540,165,2.52
2017-8-31,生活馆,北利莹百_,自有店,运动服装及用品,NEW BALANCE(新百伦),北方区,华北,9184,222,2.42
2017-8-31,时尚馆,上淮海店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2243,302,13.46
2017-8-31,时尚馆,上虹口店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1890,245,12.96
2017-8-31,时尚馆,上长宁店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2701,310,11.48
2017-8-31,生活馆,上七宝店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2246,426,18.97
2017-8-31,生活馆,上五角场店,管理店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,1058,116,10.96
2017-8-31,生活馆,上浦建店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,8725,104,1.19
2017-8-31,生活馆,上宝山店,自有店,运动服装及用品,NEW BALANCE(新百伦),东南区,上海,2542,330,12.98
2017-8-31,生活馆,武汉百货,自有店,钟表,ZIPPO(之宝),中西区,华中,5619,157,2.79
2017-8-31,生活馆,北京一期（百货）,自有店,家庭用品,SINOMAX(丝露梦),北方区,华北,1109,357,32.19
2017-8-31,生活馆,北利莹百_,自有店,床上用品,SINOMAX(丝露梦),北方区,华北,2106,505,23.98
2017-8-31,时尚馆,上虹口店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,1211,342,28.24
2017-8-31,生活馆,上五角场店,管理店,床上用品,SINOMAX(丝露梦),东南区,上海,9039,253,2.8
2017-8-31,生活馆,上宝山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,3989,111,2.78
2017-8-31,生活馆,上成山店,自有店,床上用品,SINOMAX(丝露梦),东南区,上海,1499,495,33.02
2017-8-31,时尚馆,武淮美店,自有店,床上用品,SINOMAX(丝露梦),中西区,华中,4999,135,2.7
2017-8-30,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,2757,524,19.01
2017-8-30,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,5183,985,19
2017-8-30,时尚馆,成都店,自有店,女士轻便服装,WHO.A.U,中西区,西南,7659,398,5.2
2017-8-30,生活馆,北京一期（百货）,自有店,女士上班服装,X.ZHINING,北方区,华北,2497,780,31.24
2017-8-30,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,7539,113,1.5
2017-8-30,时尚馆,重庆店,自有店,女士上班服装,WHO.A.U,中西区,西南,2693,404,15
2017-8-30,生活馆,上宝山店,自有店,女士成熟服装,O.C.T.MAMI(十月妈咪),东南区,上海,1343,376,28
2017-8-30,生活馆,天新百店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),北方区,华北,8429,219,2.6
2017-8-30,生活馆,上浦建店,自有店,女士_衣,O.C.T.MAMI(十月妈咪),东南区,上海,1845,498,26.99
2017-8-30,生活馆,武汉百货,自有店,女士_衣,O.C.T.MAMI(十月妈咪),中西区,华中,6979,202,2.89
2017-8-30,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,1315,322,24.49
2017-8-30,生活馆,北京二期（百货）,自有店,女士手袋及皮件,LESPORTSAC,北方区,华北,5319,114,2.14
2017-8-30,生活馆,天新百店,自有店,女士皮鞋,HANG TEN,北方区,华北,5569,139,2.5
2017-8-30,生活馆,北京二期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,4388,998,22.74
2017-8-30,生活馆,北京一期（百货）,自有店,女士皮鞋,HANG TEN,北方区,华北,2749,763,27.76
2017-8-30,时尚馆,北彩旋店.,自有店,女士皮鞋,HANG TEN,北方区,华北,1345,366,27.21
2017-8-30,生活馆,北利莹百_,自有店,女士皮鞋,HANG TEN,北方区,华北,1297,327,25.21
2017-8-30,时尚馆,上新宁店.,自有店,女士皮鞋,HANG TEN,东南区,上海,3899,858,22.01
2017-8-30,生活馆,上浦建店,自有店,男士轻便服装,RACB JJQN,东南区,上海,4499,126,2.8
2017-8-30,生活馆,上成山店,自有店,男士轻便服装,RACB JJQN,东南区,上海,2999,780,26.01
2017-8-30,生活馆,上七宝店,自有店,男士上班服装,RACB JJQN,东南区,上海,3279,101,3.08
2017-8-30,生活馆,沈中华店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,4079,106,2.6
2017-8-30,生活馆,哈尔滨百货,自有店,男士配饰,ZIPPO(之宝),北方区,东北,5821,164,2.82
2017-8-30,生活馆,沈津桥店.,自有店,男士配饰,ZIPPO(之宝),北方区,东北,799,222,27.78
2017-8-30,生活馆,天新百店,自有店,男士配饰,ZIPPO(之宝),北方区,华北,1233,320,25.95
2017-8-30,生活馆,北京一期（百货）,自有店,男士配饰,ZIPPO(之宝),北方区,华北,2808,891,31.73
2017-8-30,生活馆,北利莹百_,自有店,男士配饰,ZIPPO(之宝),北方区,华北,4259,127,2.98
2017-8-30,时尚馆,上虹口店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1223,318,26
2017-8-30,生活馆,上浦建店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1050,273,26
2017-8-30,生活馆,上宝山店,自有店,男士配饰,ZIPPO(之宝),东南区,上海,1054,279,26.47
2017-8-30,生活馆,武橘口店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,3798,106,2.79
2017-8-30,时尚馆,武徐东店,管理店,男士配饰,ZIPPO(之宝),中西区,华中,8869,239,2.69
2017-8-30,生活馆,武汉阳店,自有店,男士配饰,ZIPPO(之宝),中西区,华中,1053,286,27.16
2017-8-30,时尚馆,长沙店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,3789,103,2.72
2017-8-30,生活馆,郑州店,自有店,男士配饰,ZIPPO(之宝),中西区,中南,3129,641,20.49
2017-8-30,时尚馆,昆明店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,2279,575,25.23
2017-8-30,时尚馆,重庆店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1358,373,27.47
2017-8-30,时尚馆,成都店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1489,387,25.99
2017-8-30,生活馆,绵阳店,自有店,男士配饰,ZIPPO(之宝),中西区,西南,1023,235,22.97
2017-8-30,时尚馆,鞍山店,自有店,男士配饰,ZIPPO(之宝),北方区,东北,1399,381,27.23
2017-8-30,生活馆,上成山店,自有店,男士皮鞋,HANG TEN,东南区,上海,2095,565,26.97
2017-8-30,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,4730,756,15.98
2017-8-30,生活馆,沈中华店,自有店,儿童服装,PAW IN PAW,北方区,东北,9429,103,1.09
2017-8-30,生活馆,沈津桥店.,自有店,儿童服装,PAW IN PAW,北方区,东北,6269,689,10.99
2017-8-30,生活馆,天新百店,自有店,儿童服装,PAW IN PAW,北方区,华北,2889,462,15.99
2017-8-30,生活馆,北京一期（百货）,自有店,儿童服装,PAW IN PAW,北方区,华北,5430,135,2.49
2017-8-30,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,2104,510,24.24
2017-8-30,生活馆,北利莹百_,自有店,儿童服装,PAW IN PAW,北方区,华北,4741,711,15
2017-8-30,时尚馆,兰州百货,自有店,儿童服装,PAW IN PAW,北方区,西北,3519,316,8.98
2017-8-30,生活馆,上浦建店,自有店,儿童服装,PAW IN PAW,东南区,上海,1712,274,16
2017-8-30,时尚馆,武徐东店,管理店,儿童服装,PAW IN PAW,中西区,华中,8959,161,1.8
